address,area,city,company,date,salary_max,salary_min,salery,title,province
武汉-东湖新技...,东湖新技...,武汉,统信软件技术有限公司,06-05,25000.0,12000.0,1.2-2.5万/月,GO开发工程师,湖北
深圳-南山区,南山区,深圳,深圳市慧创恒通科技有限公司,06-05,18000.0,12000.0,1.2-1.8万/月,GO开发工程师,广东
上海,NA,上海,上海安畅网络科技股份有限公司,06-04,18000.0,15000.0,1.5-1.8万/月,Go语言工程师,上海
上海,NA,上海,上海爱数信息技术股份有限公司,06-03,18000.0,12000.0,1.2-1.8万/月,go语言开发工程师,上海
上海-静安区,静安区,上海,上海孔递科技有限公司,06-03,16000.0,8000.0,0.8-1.6万/月,GO开发工程师,上海
杭州-滨江区,滨江区,杭州,杭州中浩国际货运代理有限公司,06-03,15000.0,10000.0,1-1.5万/月,GO后端开发,浙江
深圳-南山区,南山区,深圳,深圳市立脉电子有限公司,06-02,12500.0,8333.0,10-15万/年,GO语言软件开发工程师,广东
上海-浦东新区,浦东新区,上海,上海天旦网络科技发展有限公司,06-02,25000.0,12000.0,1.2-2.5万/月,高级Go开发工程师,上海
广州,NA,广州,广州中望龙腾软件股份有限公司,06-02,20000.0,15000.0,1.5-2万/月,GO开发工程师,广东
广州-黄埔区,黄埔区,广州,广州捕获信息科技有限公司,06-01,20000.0,10000.0,1-2万/月,go/golang后台开发,广东
南京-江宁区,江宁区,南京,T3出行,06-01,40000.0,20000.0,2-4万/月,高级go开发工程师,江苏
佛山-顺德区,顺德区,佛山,深圳市睿服科技有限公司,05-30,15000.0,10000.0,1-1.5万/月,GO开发工程师,广东
上海-徐汇区,徐汇区,上海,上海龙游网络科技有限公司,05-29,20000.0,15000.0,1.5-2万/月,GO高级开发,上海
深圳-南山区,南山区,深圳,深圳市泰创网络科技有限公司,05-28,25000.0,20000.0,2-2.5万/月,后端架构师（go语言方向）,广东
上海-闵行区,闵行区,上海,上海弘连网络科技有限公司,05-26,20000.0,10000.0,1-2万/月,C++/GO语言/研发工程师,上海
深圳-南山区,南山区,深圳,深圳市华云中盛科技股份有限公司,05-25,20000.0,15000.0,1.5-2万/月,go语言开发,广东
武汉-洪山区,洪山区,武汉,武汉微派网络科技有限公司,05-23,25000.0,15000.0,1.5-2.5万/月,GO服务器开发工程师,湖北
成都,NA,成都,成都中科合迅科技有限公司,05-23,20000.0,10000.0,1-2万/月,后端开发工程师（Go）,四川
深圳,NA,深圳,金蝶软件（中国）有限公司,05-22,30000.0,15000.0,1.5-3万/月,go开发工程师（金蝶云苍穹）,广东
北京-丰台区,丰台区,北京,北京展云科技有限公司,05-22,20000.0,10000.0,1-2万/月,go语言工程师,北京
上海,NA,上海,上海合阔信息技术有限公司,05-21,25000.0,12000.0,1.2-2.5万/月,GO语言开发工程师(SaaS云端开发),上海
上海-浦东新区,浦东新区,上海,福州络戴洪文化传播有限公司,05-21,30000.0,18000.0,1.8-3万/月,GO服务器主程,上海
广州-天河区,天河区,广州,广东广信通信服务有限公司,05-20,20000.0,10000.0,1-2万/月,业务平台开发（JavaWEB平台go语言）,广东
大连-高新园区,高新园区,大连,同方鼎欣科技股份有限公司,05-20,8000.0,6000.0,6-8千/月,GO开发工程师,辽宁
深圳-南山区,南山区,深圳,深圳网聚云联科技有限公司,05-19,25000.0,15000.0,1.5-2.5万/月,C/C++/Go高级开发工程师,广东
深圳-南山区,南山区,深圳,华瑞腾邦科技（深圳）有限公司,05-19,20000.0,15000.0,1.5-2万/月,go语言工程师,广东
合肥-蜀山区,蜀山区,合肥,安徽脸夹科技有限公司,05-18,12000.0,7000.0,0.7-1.2万/月,Go开发工程师：,安徽
北京-朝阳区,朝阳区,北京,摩邑盟诚（北京）科技有限公司,05-18,25000.0,15000.0,1.5-2.5万/月,GO/C++后端工程师,北京
深圳-龙岗区,龙岗区,深圳,深圳市剑芯智能科技有限公司,05-15,7000.0,4000.0,4-7千/月,诚聘销售跟单/创业型团队go,广东
上海-虹口区,虹口区,上海,晓法网络科技（上海）有限公司,05-14,30000.0,23000.0,2.3-3万/月,GO开发工程师,上海
大连-高新园区,高新园区,大连,纬创软件(大连),05-13,8000.0,6000.0,6-8千/月,国内Go开发,辽宁
西安,NA,西安,上海文思海辉金信软件有限公司,05-09,15000.0,10000.0,1-1.5万/月,GO开发工程师,陕西
北京,NA,北京,上海微创软件股份有限公司北京分公...,05-08,17000.0,12000.0,1.2-1.7万/月,GO后台开发工程师,北京
