title,company,address,salery,date,salary_min,salary_max,provence,city,area
嵌入式软件工程师,深圳市美安科技有限公司,深圳-龙岗区,2.5-3万/月,06-19,25000.0,30000.0,广东省,深圳,龙岗区
嵌入式软件工程师,青岛悟牛智能科技有限公司,青岛-城阳区,0.8-1.5万/月,06-19,8000.0,15000.0,山东省,青岛,城阳区
嵌入式软件工程师,广州葳尔思克自动化科技有限公司,广州-番禺区,6-8千/月,06-19,6000.0,8000.0,广东省,广州,番禺区
嵌入式软件工程师,上海市共进通信技术有限公司,苏州,1-1.5万/月,06-19,10000.0,15000.0,江苏省,苏州,
嵌入式软件工程师,济南本安科技发展有限公司,济南-历城区,0.6-1万/月,06-19,6000.0,10000.0,山东省,济南,历城区
高级嵌入式软件工程师,深圳市中电电力技术股份有限公司,武汉-江夏区,1-1.6万/月,06-19,10000.0,16000.0,湖北省,武汉,江夏区
嵌入式软件工程师,广东智慧电子信息产业股份有限公司...,广州-天河区,1-2万/月,06-19,10000.0,20000.0,广东省,广州,天河区
嵌入式软件工程师,珠海银河智能电网有限公司,珠海-珠海高新...,1.5-2.5万/月,06-19,15000.0,25000.0,广东省,珠海,珠海高新...
嵌入式软件工程师,深圳市触想智能股份有限公司,深圳,1.5-2万/月,06-19,15000.0,20000.0,广东省,深圳,
嵌入式软件工程师,浙江新力光电科技有限公司,嘉兴,1-1.5万/月,06-19,10000.0,15000.0,浙江省,嘉兴,
嵌入式软件工程师,杭州安脉盛智能技术有限公司,杭州,18-26万/年,06-19,15000.0,21666.0,浙江省,杭州,
嵌入式软件工程师（充电桩）,深圳市聚能优电科技有限公司,深圳-南山区,1.5-2.5万/月,06-19,15000.0,25000.0,广东省,深圳,南山区
嵌入式软件工程师 应用层  BMS,安徽力高新能源技术有限公司,合肥-高新区,1-2万/月,06-19,10000.0,20000.0,安徽省,合肥,高新区
嵌入式软件工程师,上海脉源企业管理咨询有限公司,上海,3-4万/月,06-19,30000.0,40000.0,上海市,上海,
OPENWRT/LINUX嵌入式软件工程师,芯和半导体科技（上海）有限公司,苏州-吴江区,1.5-2万/月,06-19,15000.0,20000.0,江苏省,苏州,吴江区
嵌入式软件工程师,青岛海泰新光科技股份有限公司,青岛,1-1.5万/月,06-19,10000.0,15000.0,山东省,青岛,
高级嵌入式软件工程师（底层）,上海赛锐测控工程有限公司,上海-闵行区,0.8-1万/月,06-19,8000.0,10000.0,上海市,上海,闵行区
STM32嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
STM32嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
STM32嵌入式开发工程师,深圳市百灵佳科技有限公司,深圳-福田区,0.8-1万/月,05-26,8000.0,10000.0,广东省,深圳,福田区
嵌入式开发工程师 - Bootloader,曙光信息产业股份有限公司,天津-西青区,20-30万/年,05-26,16666.0,25000.0,天津市,天津,西青区
WiFi/BSP嵌入式工程师,智邦大陆科技有限公司,南京-雨花台区,1-1.6万/月,05-25,10000.0,16000.0,江苏省,南京,雨花台区
高级嵌入式软件开发工程师,广州敦和信息技术有限公司,广州-黄埔区,1.3-1.8万/月,05-25,13000.0,18000.0,广东省,广州,黄埔区
高级嵌入式软件开发工程师,广州敦和信息技术有限公司,广州-黄埔区,1.1-1.7万/月,05-25,11000.0,17000.0,广东省,广州,黄埔区
高级嵌入式软件开发工程师,成都市垒趣信息技术有限公司,成都-高新区,1.4-1.6万/月,06-19,14000.0,16000.0,四川省,成都,高新区
系统开发工程师,南京启纬智芯微电子有限公司,苏州,0.8-1万/月,05-25,8000.0,10000.0,江苏省,苏州,
硬件工程师,南京启纬智芯微电子有限公司,苏州,0.8-1.5万/月,05-25,8000.0,15000.0,江苏省,苏州,
嵌入式软件开发工程师,广州东方电科自动化有限公司,广州-黄埔区,0.8-1.6万/月,05-25,8000.0,16000.0,广东省,广州,黄埔区
linux嵌入式软件开发工程师（初级）,大连中控智慧信息技术有限公司,大连,3.5-7千/月,05-25,3500.0,7000.0,辽宁省,大连,
嵌入式软件开发（ linux方向）,大连中控智慧信息技术有限公司,大连,4-8千/月,05-25,4000.0,8000.0,辽宁省,大连,
智能算法嵌入式开发工程师,广州东方电科自动化有限公司,广州-黄埔区,0.8-1.6万/月,05-25,8000.0,16000.0,广东省,广州,黄埔区
高级固件工程师,湖南国科微电子股份有限公司,成都-高新区,1.5-2.5万/月,05-25,15000.0,25000.0,四川省,成都,高新区
嵌入式开发工程师,中电太极（集团）有限公司,北京-海淀区,1.5-3万/月,05-25,15000.0,30000.0,北京市,北京,海淀区
嵌入式工程师,中电太极（集团）有限公司,北京-海淀区,1-2万/月,05-25,10000.0,20000.0,北京市,北京,海淀区
嵌入式开发（X4）,中电太极（集团）有限公司,北京-海淀区,1-2万/月,05-25,10000.0,20000.0,北京市,北京,海淀区
中级嵌入式开发工程师,深圳波洛斯科技有限公司,深圳-龙华新区,2-2.5万/月,05-24,20000.0,25000.0,广东省,深圳,龙华新区
Linux嵌入式软件开发工程师,中电科安科技股份有限公司,武汉,1-1.8万/月,05-24,10000.0,18000.0,湖北省,武汉,
研究院——高级嵌入式软件开发工程师,杭州海康威视数字技术股份有限公司...,杭州-滨江区,2-2.5万/月,05-23,20000.0,25000.0,浙江省,杭州,滨江区
2020应届生-嵌入式工程师,超级智慧家（上海）物联网科技有限...,郑州-高新区,5.5-8千/月,05-23,5500.0,8000.0,河南省,郑州,高新区
嵌入式软件开发工程师（软件平台）,北京联盛德微电子有限责任公司,北京-海淀区,1.2-2万/月,05-23,12000.0,20000.0,北京市,北京,海淀区
嵌入式开发（车载）,成都迈思信息技术有限公司,上海-徐汇区,1.5-2.3万/月,05-22,15000.0,23000.0,上海市,上海,徐汇区
嵌入式工程师,成都乐创自动化技术股份有限公司,成都,0.7-1万/月,05-22,7000.0,10000.0,四川省,成都,
嵌入式工程师,烟台睿创微纳技术股份有限公司,成都-双流区,0.8-1.5万/月,05-22,8000.0,15000.0,四川省,成都,双流区
电源嵌入式开发工程师,天津蓝天太阳科技有限公司,天津-西青区,0.8-1.2万/月,05-22,8000.0,12000.0,天津市,天津,西青区
嵌入式开发（可实习）,大连市隆博华茂安全信息有限公司,大连-高新园区,4-6千/月,05-21,4000.0,6000.0,辽宁省,大连,高新园区
Firmware engineer嵌入式开发,安谷科技股份有限公司,上海-浦东新区,1.5-2万/月,05-21,15000.0,20000.0,上海市,上海,浦东新区
嵌入式开发,安谷科技股份有限公司,上海-浦东新区,1.5-1.8万/月,05-21,15000.0,18000.0,上海市,上海,浦东新区
嵌入式工程师,北京圣睿智能科技发展有限公司,北京-大兴区,0.8-1万/月,05-21,8000.0,10000.0,北京市,北京,大兴区
