address,area,city,company,date,salary_max,salary_min,salery,title,province
济南,NA,济南,山东派蒙机电技术有限公司,06-06,20000.0,10000.0,1-2万/月,嵌入式软件工程师,山东
深圳-龙华新区,龙华新区,深圳,深圳市奥科斯数码有限公司,06-06,20000.0,8000.0,0.8-2万/月,嵌入式软件工程师,广东
杭州,NA,杭州,杭州朔天科技有限公司,06-06,8000.0,6000.0,6-8千/月,001嵌入式软件工程师,浙江
深圳-南山区,南山区,深圳,深圳市天英联合教育股份有限公司,06-06,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
深圳-南山区,南山区,深圳,胜屏信息技术（深圳）有限公司,06-06,25000.0,10000.0,1-2.5万/月,嵌入式软件工程师,广东
杭州-萧山区,萧山区,杭州,帝三仙科技有限公司,06-06,10000.0,5000.0,0.5-1万/月,嵌入式软件工程师,浙江
苏州-高新区,高新区,苏州,阿纳克斯（苏州）轨道系统有限公司...,06-06,16000.0,10000.0,1-1.6万/月,嵌入式软件工程师,江苏
深圳-龙岗区,龙岗区,深圳,盛纬伦（深圳）通信技术有限公司,06-06,50000.0,10000.0,1-5万/月,嵌入式软件工程师,广东
武汉-洪山区,洪山区,武汉,武汉虹创联众科技有限公司,06-06,20000.0,10000.0,1-2万/月,嵌入式软件工程师（单片机）,湖北
上海-杨浦区,杨浦区,上海,云创科技,06-06,15000.0,7000.0,0.7-1.5万/月,嵌入式软件工程师,上海
珠海-香洲区,香洲区,珠海,珠海格力智能装备有限公司,06-06,18000.0,10000.0,1-1.8万/月,嵌入式软件工程师,广东
武汉-东湖新技...,东湖新技...,武汉,武汉寒霜科技有限公司,06-05,13000.0,6000.0,0.6-1.3万/月,嵌入式软件工程师,湖北
深圳,NA,深圳,深圳市泰和安科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
佛山,NA,佛山,美的集团热水器事业部,06-05,20000.0,10000.0,1-2万/月,嵌入式软件工程师(wifi方向),广东
杭州-西湖区,西湖区,杭州,宁波弗浪科技有限公司,06-05,18000.0,12000.0,1.2-1.8万/月,嵌入式软件工程师,浙江
西安-雁塔区,雁塔区,西安,西安海联石化科技有限公司,06-05,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,陕西
青岛-城阳区,城阳区,青岛,青岛博睿光电科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,山东
深圳-宝安区,宝安区,深圳,深圳市杉川机器人有限公司,06-05,20000.0,12000.0,1.2-2万/月,嵌入式软件工程师（工程）,广东
上海,NA,上海,上海优似腾软件开发有限公司,06-05,15000.0,8000.0,0.8-1.5万/月,嵌入式软件工程师,上海
苏州-高新区,高新区,苏州,吉事励电子（苏州）有限公司,06-05,20000.0,10000.0,1-2万/月,嵌入式软件工程师,江苏
盐城,NA,盐城,蓝宙（江苏）技术有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,江苏
深圳-龙岗区,龙岗区,深圳,深圳市美嘉光电科技有限公司,06-05,15000.0,8000.0,0.8-1.5万/月,嵌入式软件工程师,广东
深圳-南山区,南山区,深圳,深圳市捷通科技有限公司,06-05,20000.0,12000.0,1.2-2万/月,嵌入式软件工程师,广东
上海-嘉定区,嘉定区,上海,上海融政能源科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,上海
上海-闵行区,闵行区,上海,法罗适（上海）医疗技术有限公司,06-05,20000.0,15000.0,1.5-2万/月,嵌入式软件工程师(急聘）,上海
深圳-宝安区,宝安区,深圳,深圳市昊一源科技有限公司,06-05,35000.0,20000.0,2-3.5万/月,高级嵌入式软件工程师,广东
深圳-南山区,南山区,深圳,深圳市明栈信息科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
上海,NA,上海,上海攀业氢能源科技有限公司,06-05,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,上海
南京-秦淮区,秦淮区,南京,南京虹海电子科技有限公司,06-05,25000.0,20000.0,2-2.5万/月,C嵌入式软件工程师,江苏
深圳-南山区,南山区,深圳,炬才微电子（深圳）有限公司,06-05,20000.0,15000.0,1.5-2万/月,嵌入式软件工程师-项目管理方向,广东
成都,NA,成都,成都华微电子科技有限公司,06-05,24000.0,12000.0,1.2-2.4万/月,嵌入式软件工程师,四川
南京-建邺区,建邺区,南京,中铁轨道交通装备有限公司,06-05,13333.0,10000.0,12-16万/年,嵌入式软件工程师,江苏
无锡,NA,无锡,无锡市麦斯特紧固系统有限公司,06-05,10000.0,8000.0,0.8-1万/月,嵌入式软件工程师,江苏
上海-长宁区,长宁区,上海,艾驰电子检测设备技术（上海）有限...,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,上海
西安-碑林区,碑林区,西安,西安多普多信息科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,陕西
上海-普陀区,普陀区,上海,上海五零盛同信息科技有限公司,06-05,14000.0,7000.0,0.7-1.4万/月,嵌入式软件工程师,上海
深圳-光明新区,光明新区,深圳,深圳市杰能科技有限公司,06-05,15000.0,10000.0,1-1.5万/月,嵌入式软件工程师,广东
