title,company,address,salery,date,salary_min,salary_max,provence,city,area
Go 语言工程师（需懂俄语）,上海载和网络科技有限公司,深圳-龙岗区,1.5-2.5万/月,06-18,15000.0,25000.0,广东省,深圳,龙岗区
开发运维工程师（Python/Go）,成都神州数码有限公司,成都-武侯区,0.8-1.2万/月,06-18,8000.0,12000.0,四川省,成都,武侯区
c/c++/go,盐城市智慧银科科技有限公司,南京-栖霞区,2-3.5万/月,06-18,20000.0,35000.0,江苏省,南京,栖霞区
技术主管(GO),国际私塾,广州-天河区,1.5-2.5万/月,06-18,15000.0,25000.0,广东省,广州,天河区
GO开发工程师,杭州掌游科技有限公司,杭州-余杭区,1-1.8万/月,06-18,10000.0,18000.0,浙江省,杭州,余杭区
Go语言开发工程师/实习生,上海蓝载信息科技有限公司,上海-浦东新区,2-2.5万/月,06-18,20000.0,25000.0,上海市,上海,浦东新区
Python/C/C++/go开发工程师-500强有班车,北京外企德科人力资源服务上海有限...,深圳-龙岗区,1.5-3万/月,06-18,15000.0,30000.0,广东省,深圳,龙岗区
GO开发工程师,深圳市威迈思咨询管理有限公司,深圳-南山区,1.5-2.5万/月,06-18,15000.0,25000.0,广东省,深圳,南山区
GO开发工程师,灏冉舟网络有限公司,上海-长宁区,0.7-1.2万/月,06-18,7000.0,12000.0,上海市,上海,长宁区
GO语言开发工程师,伍柒必乐科技（成都）有限公司,成都-高新区,0.6-1.2万/月,06-18,6000.0,12000.0,四川省,成都,高新区
高级GO语言开发工程师,深圳理想动力信息技术有限公司,深圳-龙岗区,1.5-2.5万/月,06-18,15000.0,25000.0,广东省,深圳,龙岗区
GO开发工程师,广州国音智能科技有限公司,深圳-南山区,1.5-3万/月,06-18,15000.0,30000.0,广东省,深圳,南山区
GO开发工程师,成都迈思信息技术有限公司,深圳,1-1.5万/月,06-18,10000.0,15000.0,广东省,深圳,
GO开发工程师,深圳市安软科技股份有限公司,深圳-南山区,1.8-3万/月,06-18,18000.0,30000.0,广东省,深圳,南山区
区块链技术开发工程师（go-c++-Python ）,杭州复杂美科技有限公司,杭州-滨江区,20-50万/年,06-18,16666.0,41666.0,浙江省,杭州,滨江区
Go/Golang开发工程师,巴乐克教育科技（广州）有限公司,广州-白云区,6-8千/月,06-18,6000.0,8000.0,广东省,广州,白云区
高级Go开发工程师,上海蛙声一片科技有限公司,上海-闵行区,2.5-3.5万/月,06-18,25000.0,35000.0,上海市,上海,闵行区
Go语言开发工程师,广州炒米信息科技有限公司,广州-黄埔区,1.5-2万/月,06-18,15000.0,20000.0,广东省,广州,黄埔区
GO开发工程师,广州宇创天成科技有限公司,广州-天河区,1.2-1.8万/月,06-18,12000.0,18000.0,广东省,广州,天河区
GO开发工程师,深圳蒲公英农业科技有限公司,深圳-南山区,1.5-3万/月,06-18,15000.0,30000.0,广东省,深圳,南山区
GO工程师（区块链）,浙江诺诺网络科技有限公司,杭州-西湖区,1.5-2.5万/月,06-18,15000.0,25000.0,浙江省,杭州,西湖区
GO后台开发工程师,信必优(深圳)信息技术有限公司,深圳-南山区,1.4-2万/月,06-18,14000.0,20000.0,广东省,深圳,南山区
GO开发工程师,南京敞视信息科技有限公司,南京,0.8-1万/月,06-18,8000.0,10000.0,江苏省,南京,
"Let,s go （从链家出发） 销售代表 \ 五险一金c",成都链家房地产经纪有限公司,成都-龙泉驿区,4-8千/月,06-18,4000.0,8000.0,四川省,成都,龙泉驿区
GO开发工程师,上海直画科技有限公司,上海-徐汇区,0.8-1.3万/月,06-18,8000.0,13000.0,上海市,上海,徐汇区
GO开发工程师,广州织点智能科技有限公司,广州-海珠区,1.2-2万/月,06-18,12000.0,20000.0,广东省,广州,海珠区
资深软件开发工程师C++/Java/Go,趋势科技（中国）有限公司,南京-雨花台区,1.5-2.5万/月,06-19,15000.0,25000.0,江苏省,南京,雨花台区
GO开发工程师,重庆金康特智能穿戴技术研究院有限...,重庆-九龙坡区,0.6-1万/月,06-18,6000.0,10000.0,重庆市,重庆,九龙坡区
高级后端研发工程师（C++/GO）,点米（北京）科技有限公司,北京-朝阳区,2.5-3.5万/月,06-18,25000.0,35000.0,北京市,北京,朝阳区
GO开发工程师,苏州倍安电子科技有限公司,苏州,1-2万/月,06-18,10000.0,20000.0,江苏省,苏州,
中级Go开发工程师,凯乐士科技有限公司,广州-天河区,1.4-1.6万/月,06-18,14000.0,16000.0,广东省,广州,天河区
游戏服务端开发（GO）,深圳市火花幻境互动娱乐有限公司,深圳-南山区,1.2-2万/月,06-18,12000.0,20000.0,广东省,深圳,南山区
go语言开发工程师,杭州睿珀智能科技有限公司,杭州-西湖区,1-2万/月,06-18,10000.0,20000.0,浙江省,杭州,西湖区
Lets go赚钱晋升两不误 链家房产销售J,四川链家房地产经纪有限公司,成都-温江区,6-8千/月,06-17,6000.0,8000.0,四川省,成都,温江区
Consultant Assistant - 美国顾问,上海必益文化发展有限公司,北京-朝阳区,6-8千/月,06-18,6000.0,8000.0,北京市,北京,朝阳区
软件开发工程师,重庆金美通信有限责任公司,重庆,0.6-1.5万/月,06-18,6000.0,15000.0,重庆市,重庆,
网站测试工程师,百德教育,上海-徐汇区,1.2-1.8万/月,06-18,12000.0,18000.0,上海市,上海,徐汇区
Golang开发工程师,上海韬图动漫科技有限公司,上海-浦东新区,1-1.5万/月,06-18,10000.0,15000.0,上海市,上海,浦东新区
Web 后端开发工程师,深圳华森建筑与工程设计顾问有限公...,深圳-南山区,1-1.5万/月,06-18,10000.0,15000.0,广东省,深圳,南山区
C++开发工程师,恒光资产管理有限公司,上海-静安区,2-3万/月,06-18,20000.0,30000.0,上海市,上海,静安区
资深区块链工程师,北京安德医智科技有限公司,北京-丰台区,2-3.5万/月,06-18,20000.0,35000.0,北京市,北京,丰台区
理赔专员,信诺西格纳数据技术服务（上海）有...,上海-浦东新区,0.7-1万/月,06-18,7000.0,10000.0,上海市,上海,浦东新区
后端开发工程师,上海优梦信息科技有限公司,上海-杨浦区,1.5-2万/月,06-18,15000.0,20000.0,上海市,上海,杨浦区
LinuxC/C++资深软件工程师,格尔软件股份有限公司,成都-武侯区,1-2万/月,06-18,10000.0,20000.0,四川省,成都,武侯区
高级后端开发工程师,广州悦谦科技有限公司,广州-海珠区,1.4-2万/月,06-18,14000.0,20000.0,广东省,广州,海珠区
Management Trainee,联邦快递国际货运代理服务（上海）...,深圳-罗湖区,8-10万/年,06-18,6666.0,8333.0,广东省,深圳,罗湖区
PHP开发工程师,东方明珠新媒体股份有限公司,上海-徐汇区,1.5-2万/月,06-18,15000.0,20000.0,上海市,上海,徐汇区
渗透测试专家,智巡密码（上海）检测技术有限公司...,上海-松江区,20-30万/年,06-18,16666.0,25000.0,上海市,上海,松江区
分布式存储工程师,深圳市中盛瑞达科技有限公司,深圳-宝安区,2-3万/月,06-18,20000.0,30000.0,广东省,深圳,宝安区
数据库工程师,利穗科技（苏州）有限公司,苏州-工业园区,0.8-1.5万/月,06-19,8000.0,15000.0,江苏省,苏州,工业园区
Linux高级开发工程师,上海牙木通讯技术有限公司,上海-徐汇区,1.5-2.5万/月,06-19,15000.0,25000.0,上海市,上海,徐汇区
500强药企全球交付AP,万宝盛华企业管理咨询（上海）有限...,苏州-工业园区,4.5-6千/月,06-18,4500.0,6000.0,江苏省,苏州,工业园区
Ruby中级工程师,深圳市伊欧乐科技有限公司,深圳-宝安区,0.9-1.5万/月,06-18,9000.0,15000.0,广东省,深圳,宝安区
游戏AI高级系统工程师,深圳市火元素网络技术有限公司,深圳,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,
市场开拓经理（BDM）(J10259),研华（中国）有限公司,深圳-南山区,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,南山区
后端开发工程师,广州市捍御者信息科技有限公司,广州-黄埔区,1.2-1.8万/月,06-19,12000.0,18000.0,广东省,广州,黄埔区
桌面运维,北京永信嘉安电子工程技术有限公司...,青岛-市北区,5-6千/月,06-18,5000.0,6000.0,山东省,青岛,市北区
系统实施工程师,上海上实龙创智能科技股份有限公司...,上海-静安区,1.5-3万/月,06-19,15000.0,30000.0,上海市,上海,静安区
PHP高级软件工程师,广州智尔信息科技有限公司,广州-番禺区,0.8-1.2万/月,06-18,8000.0,12000.0,广东省,广州,番禺区
大数据架构师,广州新科佳都科技有限公司,广州,2-3万/月,06-18,20000.0,30000.0,广东省,广州,
区块链专家,天道金科股份有限公司,杭州-下城区,4-6万/月,06-18,40000.0,60000.0,浙江省,杭州,下城区
Strategy Analyst,先正达（中国）投资有限公司,上海-浦东新区,15-25万/年,06-18,12500.0,20833.0,上海市,上海,浦东新区
后端开发,南昌同凯网络信息服务有限公司,南昌-红谷滩新...,0.5-1万/月,06-18,5000.0,10000.0,江西省,南昌,红谷滩新...
运维开发工程师,中企网络通信技术有限公司,广州-天河区,0.8-1.5万/月,06-19,8000.0,15000.0,广东省,广州,天河区
Implementation Consultant 实施顾问,上海弼博信息技术有限公司,上海-静安区,0.8-1.5万/月,06-18,8000.0,15000.0,上海市,上海,静安区
运维开发工程师,北京御芯微科技有限公司,成都-高新区,0.7-1.2万/月,06-18,7000.0,12000.0,四川省,成都,高新区
技术主管,常州好开心网络科技有限公司,常州,1-1.5万/月,06-19,10000.0,15000.0,江苏省,常州,
前端工程师（Javascript/Html）,上海肯耐珂萨人力资源科技股份有限...,成都-青羊区,18-30万/年,06-18,15000.0,25000.0,四川省,成都,青羊区
销售经理（金山云操盘手）,四川长虹佳华信息产品有限责任公司...,北京,1-1.5万/月,06-18,10000.0,15000.0,北京市,北京,
PAAS运维工程师,杭州海络信息技术有限公司,杭州-滨江区,1.5-2万/月,06-18,15000.0,20000.0,浙江省,杭州,滨江区
区块链（高级）,哈尔滨雄亿科技有限责任公司,北京,1.4-1.6万/月,06-18,14000.0,16000.0,北京市,北京,
H5,深圳市拓保软件有限公司成都分公司...,成都-锦江区,1-1.5万/月,06-18,10000.0,15000.0,四川省,成都,锦江区
服务端程序,深圳合众财富金融投资管理有限公司...,广州,1.5-2万/月,06-18,15000.0,20000.0,广东省,广州,
知名互联网公司 高级后端开发工程师（内容安全）,万宝瑞华人才管理咨询（上海）有限...,北京-东城区,2.5-5万/月,06-19,25000.0,50000.0,北京市,北京,东城区
Golang 开发工程师,上海软科教育信息咨询有限公司,上海-闵行区,1-1.5万/月,06-18,10000.0,15000.0,上海市,上海,闵行区
IT Project & Technology Specialist,力信通信息科技（苏州）有限公司,上海-静安区,1-2万/月,06-18,10000.0,20000.0,上海市,上海,静安区
云平台架构师,上海尤顺汽车部件有限公司,上海-奉贤区,1.5-3万/月,06-18,15000.0,30000.0,上海市,上海,奉贤区
golang开发工程师,成都萌想科技有限责任公司,成都-高新区,1-1.5万/月,06-19,10000.0,15000.0,四川省,成都,高新区
Python高级开发工程师,上海百趣生物医学科技有限公司,上海,1-2.5万/月,06-18,10000.0,25000.0,上海市,上海,
Web后端(Golang/java开发),深圳市菲森科技有限公司,深圳-南山区,0.8-1.3万/月,06-18,8000.0,13000.0,广东省,深圳,南山区
云计算工程师,深圳市赛柏特通信技术有限公司,深圳-南山区,1-1.5万/月,06-18,10000.0,15000.0,广东省,深圳,南山区
后端开发工程师,广州邓盛柏资讯科技顾问有限公司,广州,2.5-3.5万/月,06-18,25000.0,35000.0,广东省,广州,
物联网研发工程师,广州市吉灏电子有限公司,深圳,1-3万/月,06-18,10000.0,30000.0,广东省,深圳,
Channel Hunters - Corporate Service,Raffles Medical 莱佛士医疗,上海-徐汇区,1.2-3.5万/月,06-18,12000.0,35000.0,上海市,上海,徐汇区
Lab Manager - E&E电子电器实验室经理,德国汉莎检测东莞有限公司,东莞-寮步镇,1.5-2.5万/月,06-18,15000.0,25000.0,广东省,东莞,寮步镇
网络研发工程师,广州至拓网络科技有限公司,广州,1-2.5万/月,06-18,10000.0,25000.0,广东省,广州,
Elasticsearch开发工程师,易程（苏州）电子科技股份有限公司...,苏州-高新区,1-1.5万/月,06-18,10000.0,15000.0,江苏省,苏州,高新区
云计算研发工程师,广州五舟科技股份有限公司,广州,1-2万/月,06-18,10000.0,20000.0,广东省,广州,
软件开发员,广东前进牛仔布有限公司,佛山-顺德区,0.5-1万/月,06-18,5000.0,10000.0,广东省,佛山,顺德区
高级嵌入式软件工程师(边缘计算)C,深圳市三旺通信股份有限公司,深圳-南山区,2.5-3.5万/月,06-18,25000.0,35000.0,广东省,深圳,南山区
数据中台开发总监/高级经理,云汉芯城（上海）互联网科技股份有...,上海-松江区,3-5万/月,06-18,30000.0,50000.0,上海市,上海,松江区
运维工程师(中高级),深圳市优讯通信息技术有限公司,成都-武侯区,1-1.5万/月,06-18,10000.0,15000.0,四川省,成都,武侯区
平台架构师,益企云科技股份有限公司,成都-锦江区,2-2.5万/月,06-18,20000.0,25000.0,四川省,成都,锦江区
Android+iOS开发工程师,虾米科技,上海,1.2-1.5万/月,06-18,12000.0,15000.0,上海市,上海,
核心网工程师(5G开发),深圳市共进电子股份有限公司,济南-历城区,1.5-3万/月,06-18,15000.0,30000.0,山东省,济南,历城区
软件工程师,深圳市富视康实业发展有限公司,深圳-南山区,0.8-1.5万/月,06-18,8000.0,15000.0,广东省,深圳,南山区
前端开发,上海俊城达网络科技集团有限公司,沈阳-和平区,6-8千/月,06-18,6000.0,8000.0,辽宁省,沈阳,和平区
大数据数仓工程师,江苏达科云数据科技有限公司,南京-栖霞区,1.2-1.8万/月,06-18,12000.0,18000.0,江苏省,南京,栖霞区
产品经理,上海石基信息技术有限公司 Shangh...,上海-浦东新区,1-1.5万/月,06-18,10000.0,15000.0,上海市,上海,浦东新区
Python开发工程师,杭州深绘智能科技有限公司,成都-双流区,1-1.5万/月,06-18,10000.0,15000.0,四川省,成都,双流区
研究员---发酵方向,诺维信（中国）生物技术有限公司,天津-滨海新区,1.5-2万/月,06-18,15000.0,20000.0,天津市,天津,滨海新区
JAVA工程师,云南中首信息产业发展有限公司,昆明,0.8-1.2万/月,06-18,8000.0,12000.0,云南省,昆明,
运维工程师,广州数字魔方网络科技有限公司,广州-天河区,1.3-1.8万/月,06-18,13000.0,18000.0,广东省,广州,天河区
开发工程师,西安朗晟法律服务有限公司,西安,1-2万/月,06-18,10000.0,20000.0,陕西省,西安,
软件开发工程师,易点点网络科技（深圳）有限公司,深圳-南山区,2-2.5万/月,06-18,20000.0,25000.0,广东省,深圳,南山区
游戏服务端开发工程师（炙地引力）,深圳市高发投资控股有限公司,深圳-宝安区,1-2万/月,06-18,10000.0,20000.0,广东省,深圳,宝安区
熔炼主管,迈艾特（大连）汽车零部件有限公司...,大连-金州区,0.8-1万/月,06-18,8000.0,10000.0,辽宁省,大连,金州区
高级/资深测试工程师（杭州-江干区）,杭州友声科技股份有限公司,杭州-江干区,1-2万/月,06-18,10000.0,20000.0,浙江省,杭州,江干区
自动化测试工程师,上海科之锐人才咨询有限公司,上海,1.5-2万/月,06-18,15000.0,20000.0,上海市,上海,
云平台架构与开发经理/总监,广州恩飞投资有限公司,广州-越秀区,40-80万/年,06-18,33333.0,66666.0,广东省,广州,越秀区
销售经理 - 教育行业,Unity大中华区,上海,2-4万/月,06-18,20000.0,40000.0,上海市,上海,
中间件专家,深圳开维教育信息技术股份有限公司...,深圳-南山区,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,南山区
Android驱动工程师—嵌入式（深圳）,光控特斯联（上海）信息科技有限公...,深圳-南山区,2-2.5万/月,06-19,20000.0,25000.0,广东省,深圳,南山区
平台架构师,科沃斯商用机器人有限公司,苏州-吴中区,2-2.5万/月,06-18,20000.0,25000.0,江苏省,苏州,吴中区
专业负责人（信息安全-区块链方向）,江西软件职业技术大学,南昌,20-30万/年,06-18,16666.0,25000.0,江西省,南昌,
运维开发工程师（SRE）,深圳市紫金支点技术股份有限公司,深圳-南山区,1-2万/月,06-18,10000.0,20000.0,广东省,深圳,南山区
C#开发工程师,浙江网新电气技术有限公司,杭州,6-8千/月,06-18,6000.0,8000.0,浙江省,杭州,
通讯协议开发工程师,浙江和达科技股份有限公司,嘉兴,9-18万/年,06-18,7500.0,15000.0,浙江省,嘉兴,
运维总监经理,上海汇铝电子商务有限公司,上海-嘉定区,1.5-3万/月,06-18,15000.0,30000.0,上海市,上海,嘉定区
区块链工程师,深圳市雄帝科技股份有限公司,深圳-南山区,1.5-3万/月,06-18,15000.0,30000.0,广东省,深圳,南山区
IT主管,上海华辰隆德丰企业集团有限公司,上海-浦东新区,0.8-1万/月,06-18,8000.0,10000.0,上海市,上海,浦东新区
H5开发工程师,福建嘉信人力资源服务有限公司,湘潭,1.5-2万/月,06-18,15000.0,20000.0,湖南省,湘潭,
linux服务器工程师（偏向DBA),宁夏博强智能科技有限公司,银川,0.8-1万/月,06-18,8000.0,10000.0,宁夏回族自治区,银川,
Golang工程师,湖北赫兆科技有限公司,深圳-南山区,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,南山区
PHP开发工程师,深圳市朗坤环境集团股份有限公司,深圳,1.5-2万/月,06-18,15000.0,20000.0,广东省,深圳,
英语/日语自动化(性能)测试工程师,亿达信息技术有限公司,大连,0.9-1.5万/月,06-18,9000.0,15000.0,辽宁省,大连,
Foreign Teacher ( Billingual  Kindergarten),上海学寅教育科技有限公司,上海-浦东新区,2-3.5万/月,06-18,20000.0,35000.0,上海市,上海,浦东新区
测试开发（Python）,深圳市德科信息技术有限公司,广州-天河区,0.8-1.5万/月,06-18,8000.0,15000.0,广东省,广州,天河区
信息化工程师,中天美好生活服务集团有限公司,杭州-滨江区,1-1.2万/月,06-18,10000.0,12000.0,浙江省,杭州,滨江区
研发经理,南京亚派科技股份有限公司,南京-浦口区,3-4万/月,06-18,30000.0,40000.0,江苏省,南京,浦口区
Sr. AR Accountant 资深应收账款会计,上海鸿辰信息科技有限公司,上海-浦东新区,1-1.5万/月,06-18,10000.0,15000.0,上海市,上海,浦东新区
前端开发工程师,深圳市恒博国际发展有限公司,深圳-龙华新区,0.8-1.5万/月,06-18,8000.0,15000.0,广东省,深圳,龙华新区
全栈开发工程师,苏州苏大教育服务投资发展(集团)有...,苏州,1.5-2万/月,06-18,15000.0,20000.0,江苏省,苏州,
高级php工程师,广东天智实业有限公司,惠州,1-1.5万/月,06-18,10000.0,15000.0,广东省,惠州,
区块链开发工程师,北京连盈科技有限公司,北京-海淀区,2-4万/月,06-18,20000.0,40000.0,北京市,北京,海淀区
golang开发工程师（区块链）,大连亿达信息技术有限公司深圳分公...,广州-天河区,1-1.5万/月,06-19,10000.0,15000.0,广东省,广州,天河区
知名国际设计师品牌Brand Manager（base in HK）,传思译奥（上海）商贸有限公司,上海-静安区,1.5-2.5万/月,06-18,15000.0,25000.0,上海市,上海,静安区
后端开发工程师,北京智谱华章科技有限公司,北京-海淀区,1.5-3万/月,06-18,15000.0,30000.0,北京市,北京,海淀区
Software Engineer_Azure Management Experience,微软亚太研发集团,上海,2.5-5万/月,06-18,25000.0,50000.0,上海市,上海,
资深销售员/销售员Senior Sales Associate,上海阳与函贸易有限公司,上海-静安区,0.8-2万/月,06-18,8000.0,20000.0,上海市,上海,静安区
数据工程师,广东东华发思特软件有限公司,珠海-横琴新区,6-8千/月,06-18,6000.0,8000.0,广东省,珠海,横琴新区
美资奢侈品招PR,上海科之锐人才咨询有限公司,上海,0.8-1万/月,06-17,8000.0,10000.0,上海市,上海,
区块链实施工程师,京信数据科技有限公司,北京-西城区,1-1.5万/月,06-17,10000.0,15000.0,北京市,北京,西城区
CPM Manager 客户项目总监,瓴盛科技有限公司,上海-浦东新区,45-70万/年,06-17,37500.0,58333.0,上海市,上海,浦东新区
web后端开发工程师,三七互娱,广州,0.8-1.2万/月,06-17,8000.0,12000.0,广东省,广州,
运维工程师,上海摩易信息科技发展有限公司,上海-普陀区,1.5-1.8万/月,06-17,15000.0,18000.0,上海市,上海,普陀区
资深SAP实施顾问（PP or MM）,恩士迅信息科技（上海）有限公司,上海-杨浦区,2.5-3.5万/月,06-17,25000.0,35000.0,上海市,上海,杨浦区
运维工程师,广州融山信息科技有限公司,广州-番禺区,1-1.5万/月,06-17,10000.0,15000.0,广东省,广州,番禺区
算法工程师,广州市高奈特网络科技有限公司,广州-荔湾区,2.5-3.5万/月,06-17,25000.0,35000.0,广东省,广州,荔湾区
知识图谱技术合伙人,成都健数科技有限公司,成都-高新区,2-2.5万/月,06-17,20000.0,25000.0,四川省,成都,高新区
Python开发工程师,深圳市对庄科技有限公司,广州-荔湾区,1-1.5万/月,06-17,10000.0,15000.0,广东省,广州,荔湾区
软件工程师,安徽医缘信息科技有限公司,合肥-政务区,5-7千/月,06-17,5000.0,7000.0,安徽省,合肥,政务区
区块链应用工程师,数研院（福建）信息产业发展有限公...,福州-鼓楼区,1-2.5万/月,06-17,10000.0,25000.0,福建省,福州,鼓楼区
嵌入式软件工程师（急聘）,威胜集团有限公司,长沙-岳麓区,1.6-3万/月,06-17,16000.0,30000.0,湖南省,长沙,岳麓区
云计算研发工程师,深圳蓝韵医学影像有限公司,深圳-宝安区,2-3万/月,06-17,20000.0,30000.0,广东省,深圳,宝安区
高级前端开发工程师,北京值得买科技股份有限公司青岛分...,青岛-市北区,1.3-1.8万/月,06-17,13000.0,18000.0,山东省,青岛,市北区
逆向工程师,深圳富士伟业科技有限公司,深圳-宝安区,1.5-3万/月,06-17,15000.0,30000.0,广东省,深圳,宝安区
系统运维工程师（云存储方向）,湖北盛天网络技术股份有限公司,武汉,1.2-1.8万/月,06-17,12000.0,18000.0,湖北省,武汉,
golang工程师,深圳市拓保软件有限公司,深圳,1.2-1.8万/月,06-17,12000.0,18000.0,广东省,深圳,
golang工程师,广州千骐动漫有限公司,广州-天河区,1.5-2万/月,06-17,15000.0,20000.0,广东省,广州,天河区
大数据开发工程师,武汉楚烟信息技术有限公司,武汉,1-2.5万/月,06-17,10000.0,25000.0,湖北省,武汉,
JAVA开发工程师,上海六普科技股份有限公司,上海-嘉定区,1.5-2.3万/月,06-17,15000.0,23000.0,上海市,上海,嘉定区
Senior Backend Engineer,上海孪数科技有限公司,上海-杨浦区,2-3.5万/月,06-17,20000.0,35000.0,上海市,上海,杨浦区
推荐系统开发工程师,波罗蜜 全球购,上海-杨浦区,1.5-2.5万/月,06-17,15000.0,25000.0,上海市,上海,杨浦区
光谷电话销售（无责底薪4000-9600+优质资源）,武汉市优信捷信息科技有限公司,武汉-洪山区,0.8-1万/月,06-17,8000.0,10000.0,湖北省,武汉,洪山区
电子工程师,深圳光台实业有限公司,深圳,0.5-1万/月,06-17,5000.0,10000.0,广东省,深圳,
后端开发工程师,深圳市迪辉顺科技有限公司,深圳-福田区,2-2.5万/月,06-17,20000.0,25000.0,广东省,深圳,福田区
web前/后端开发工程师,深圳市汇星科学研究有限公司,深圳-龙华新区,2-2.5万/月,06-17,20000.0,25000.0,广东省,深圳,龙华新区
iOS开发工程师,深圳楚星软件有限公司,深圳-南山区,1.5-2万/月,06-17,15000.0,20000.0,广东省,深圳,南山区
java 、c++、Ruby、Python、PHP、服务器后端工程师,北京政通仁和建材有限公司,上海-浦东新区,25-40万/年,06-17,20833.0,33333.0,上海市,上海,浦东新区
java  c++ PHP  服务器后端,米斯特奥福（大连）咨询服务有限公...,大连-高新园区,25-40万/年,06-17,20833.0,33333.0,辽宁省,大连,高新园区
仿真工程师(可接受应届生）,奥托立夫（上海）汽车安全系统研发...,上海-嘉定区,10-50万/年,06-17,8333.0,41666.0,上海市,上海,嘉定区
技术总监,中翰科技经济发展（广东）有限公司...,广州,1.5-3万/月,06-17,15000.0,30000.0,广东省,广州,
资深软件架构师,上海派拉软件股份有限公司,上海-浦东新区,3-4万/月,06-17,30000.0,40000.0,上海市,上海,浦东新区
DevOps开发岗,台州银行股份有限公司,杭州-江干区,25-40万/年,06-17,20833.0,33333.0,浙江省,杭州,江干区
区域销售经理,广东永泉阀门科技有限公司,广州-荔湾区,6-8千/月,06-17,6000.0,8000.0,广东省,广州,荔湾区
后台工程师,广东金鼎移动传媒有限公司,惠州,0.5-1万/月,06-17,5000.0,10000.0,广东省,惠州,
前端主管,广州维度科技有限公司,广州-天河区,1.3-1.8万/月,06-17,13000.0,18000.0,广东省,广州,天河区
Web前端开发工程师,上海萌果信息科技有限公司,上海-徐汇区,0.6-1万/月,06-17,6000.0,10000.0,上海市,上海,徐汇区
C++开发工程师,武汉卓尔信息科技有限公司,武汉-东湖新技...,0.9-1.5万/月,06-17,9000.0,15000.0,湖北省,武汉,东湖新技...
渗透测试工程师,中新网络信息安全股份有限公司,合肥-高新区,0.8-1.6万/月,06-17,8000.0,16000.0,安徽省,合肥,高新区
系统架构师（微服务方向）,京北方信息技术股份有限公司,北京-海淀区,2.5-3.5万/月,06-17,25000.0,35000.0,北京市,北京,海淀区
系统架构师,四川华西集采电子商务有限公司,成都,1-2万/月,06-17,10000.0,20000.0,四川省,成都,
鲲鹏培训工程师,浙江华为通信技术有限公司,杭州,1.2-2.4万/月,06-17,12000.0,24000.0,浙江省,杭州,
Python开发工程师,深圳市德科信息技术有限公司,深圳-宝安区,1.2-1.8万/月,06-17,12000.0,18000.0,广东省,深圳,宝安区
高级程序员（c++方向）,广州汇智通信技术有限公司,广州,15-20万/年,06-17,12500.0,16666.0,广东省,广州,
Openstack开发工程师,随锐科技集团股份有限公司,北京-海淀区,2.5-3.5万/月,06-17,25000.0,35000.0,北京市,北京,海淀区
区块链技术工程师,北京利和制药有限公司,北京-大兴区,2-3万/月,06-17,20000.0,30000.0,北京市,北京,大兴区
golang中高级工程师,广东道一信息技术股份有限公司,广州-天河区,1-1.5万/月,06-17,10000.0,15000.0,广东省,广州,天河区
品牌经理,科沃斯机器人股份有限公司,苏州,1.5-2万/月,06-17,15000.0,20000.0,江苏省,苏州,
DBA,山西联康科技有限公司,太原,0.8-1万/月,06-17,8000.0,10000.0,山西省,太原,
Sales Manager 资深销售经理（泵）,都福企业管理（上海）有限公司,上海,3-4万/月,06-17,30000.0,40000.0,上海市,上海,
Gloang工程师,江苏志德华通信息技术有限公司,无锡-滨湖区,0.8-1万/月,06-17,8000.0,10000.0,江苏省,无锡,滨湖区
应用运维工程师,乐刷科技有限公司,深圳,1.5-3万/月,06-17,15000.0,30000.0,广东省,深圳,
大数据开发工程师,亚信科技（成都）有限公司,成都,1.5-2.5万/月,06-17,15000.0,25000.0,四川省,成都,
运维工程师,成都我行我数科技有限公司,成都,0.8-1万/月,06-17,8000.0,10000.0,四川省,成都,
Web前端开发工程师,深圳市聚蜂智能科技有限公司,深圳-南山区,1.5-3万/月,06-17,15000.0,30000.0,广东省,深圳,南山区
Java开发工程师,广州木星网络科技有限公司,广州-番禺区,0.8-1.5万/月,06-17,8000.0,15000.0,广东省,广州,番禺区
嵌入式软件工程师（Linux）,北京映翰通网络技术股份有限公司,成都-高新区,1.2-1.8万/月,06-17,12000.0,18000.0,四川省,成都,高新区
大数据开发工程师,博纳德集团,广州-天河区,1.2-2万/月,06-17,12000.0,20000.0,广东省,广州,天河区
网络安全工程师,深圳市嘉鸿网络科技有限公司,深圳-南山区,1-1.8万/月,06-17,10000.0,18000.0,广东省,深圳,南山区
rust开发工程师,神话科技传媒（深圳）有限公司上海...,上海-长宁区,2-2.8万/月,06-17,20000.0,28000.0,上海市,上海,长宁区
（校招）C/C++研发工程师,杭州东信北邮信息技术有限公司,北京,0.5-1万/月,06-17,5000.0,10000.0,北京市,北京,
Platform software engineer 平台软件工程师,迈韦尼通讯技术（上海）有限公司,上海-长宁区,2-4万/月,06-17,20000.0,40000.0,上海市,上海,长宁区
大数据人工智能工程师,苏州中环建科环境科技有限公司,苏州-吴中区,1.5-2万/月,06-17,15000.0,20000.0,江苏省,苏州,吴中区
运维工程师,深圳万祈科技有限公司,深圳-南山区,2-4万/月,06-17,20000.0,40000.0,广东省,深圳,南山区
